Timestamp,Region,Model,rtReserveTime or preorder-email time ,Initial Valve Estimate,Your most recent pre-order estimated time,When did you receive your ready to order email?
2/15/2022 10:24:23,EU,64,1633544275,After Q2,After Q2,
2/15/2022 10:30:40,EU,512,1626456990,Q1,Q2,
2/15/2022 10:30:52,US,64,1626460586,Q2,Q2,
2/15/2022 10:32:15,UK,512,1626893700,Q2,After Q2,
2/15/2022 10:32:44,UK,256,1634057546,After Q2,After Q2,
2/15/2022 10:33:34,EU,512,1626469984,Q2,Q2,
2/15/2022 10:36:36,EU,512,1626569098,Q1,Q2,
2/15/2022 10:42:18,EU,512,1626459154,Q2,Q2,
2/15/2022 10:48:25,US,512,1626467700,Q2,After Q2,
2/15/2022 10:50:30,EU,512,1640275672,Q1,Q1,
2/15/2022 10:57:52,EU,512,1626455168,December,Q1,
2/15/2022 11:05:28,US,512,1626461148,After Q2,After Q2,
2/15/2022 11:07:45,US,256,1626949440,Q2,After Q2,
2/15/2022 11:07:51,EU,512,1627109804,Q1,Q2,
2/15/2022 11:08:14,EU,512,1626877340,Q1,Q2,
2/15/2022 11:08:51,US,512,1626548806,After Q2,After Q2,
2/15/2022 11:12:38,UK,64,1626459134,Q1,Q2,
2/15/2022 11:13:50,US,256,1626456161,Q1,Q2,
2/15/2022 11:18:36,EU,256,1626459136,Q1,Q2,
2/15/2022 11:20:32,UK,512,1628365020,Q2,After Q2,
2/15/2022 11:22:02,US,512,1626457671,Q1,Q2,
2/15/2022 11:24:06,EU,512,1626465617,Q1,Q2,
2/15/2022 11:26:59,EU,256,1628514489,After Q2,After Q2,
2/15/2022 11:27:34,EU,256,1626455971,December,Q1,
2/15/2022 11:28:23,US,512,1635468975,Q2,After Q2,
2/15/2022 11:35:31,EU,256,1644012707,After Q2,After Q2,
2/15/2022 11:35:32,EU,512,1626534931,Q2,Q2,
2/15/2022 11:39:39,EU,512,1626454813,December,Q1,
2/15/2022 11:41:02,US,64,1626529634,Q2,After Q2,
2/15/2022 11:45:23,EU,512,1626455567,December,Q1,
2/15/2022 11:46:36,US,256,1626463933,Q1,Q2,
2/15/2022 11:46:39,US,512,1628806140,After Q2,After Q2,
2/15/2022 11:47:24,US,512,1636274493,After Q2,After Q2,
2/15/2022 11:49:36,EU,64,1626464645,December,Q1,
2/15/2022 11:54:20,EU,512,1661742335,After Q2,After Q2,
2/15/2022 11:58:49,UK,256,1626455766,Q1,Q2,
2/15/2022 11:59:48,US,256,1629949832,After Q2,After Q2,
2/15/2022 12:01:01,US,256,1626455285,Q1,Q1,
2/15/2022 12:02:33,EU,512,1626454813,December,Q1,
2/15/2022 12:07:43,US,512,1626455601,Q1,Q2,
2/15/2022 12:09:41,US,512,1626461451,Q2,After Q2,
2/15/2022 12:10:37,US,64,1626466095,December,Q2,
2/15/2022 12:11:29,EU,256,1626460547,Q1,Q2,
2/15/2022 12:12:36,US,512,1627940640,After Q2,After Q2,
2/15/2022 12:16:45,US,512,1627083790,Q2,After Q2,
2/15/2022 12:47:42,US,256,1626455469,,Q1,
2/15/2022 12:51:24,US,256,1626559181,After Q2,After Q2,
2/15/2022 13:07:29,US,256,1626721856,Q2,After Q2,
2/15/2022 13:15:33,US,512,1626454854,December,Q1,
2/15/2022 13:20:33,US,64,1657987020,Q1,Q2,
2/15/2022 13:22:06,US,256,1626457020,Q1,Q2,
2/15/2022 13:22:07,US,512,1626818430,Q2,After Q2,
2/15/2022 13:26:01,EU,512,1626620347,Q1,Q2,
2/15/2022 13:26:44,EU,256,1642966271,After Q2,After Q2,
2/15/2022 13:31:44,US,512,1626808800,After Q2,After Q2,
2/15/2022 13:37:29,US,512,1626455988,Q1,Q2,
2/15/2022 13:42:04,US,512,1642475238,Q1,After Q2,
2/15/2022 13:49:02,EU,256,1630146389,After Q2,After Q2,
2/15/2022 13:49:47,US,512,1621876944,After Q2,After Q2,
2/15/2022 14:00:14,US,512,1626455427,Q1,Q2,
2/15/2022 14:17:20,UK,256,1626631416,After Q2,After Q2,
2/15/2022 14:19:16,US,256,1626463740,Q1,Q2,
2/15/2022 14:20:14,EU,256,1628793703,After Q2,After Q2,
2/15/2022 14:22:37,US,256,1626468432,Q1,Q2,
2/15/2022 14:29:07,US,256,1626455430,Q1,Q1,
2/15/2022 14:31:53,US,256,1626454860,December,Q1,
2/15/2022 14:32:56,US,64,1626505200,After Q2,After Q2,
2/15/2022 14:38:48,US,512,1626455785,Q1,Q2,
2/15/2022 14:39:58,US,512,1644396955,After Q2,After Q2,
2/15/2022 14:41:19,UK,64,1626469144,Q1,Q2,
2/15/2022 14:51:47,EU,512,1626461658,Q1,Q2,
2/15/2022 14:53:21,US,512,1628980135,Q2,After Q2,
2/15/2022 14:54:38,US,256,1630286421,After Q2,After Q2,
2/15/2022 14:56:02,EU,256,1630397220,Q2,Q2,
2/15/2022 14:58:11,US,512,1626506068,After Q2,After Q2,
2/15/2022 15:00:45,EU,512,1627022773,Q2,After Q2,
2/15/2022 15:01:00,EU,512,1626460588,Q1,Q2,
2/15/2022 15:06:11,EU,256,1626463440,Q2,Q2,
2/15/2022 15:12:45,US,512,1626455530,Q1,Q2,
2/15/2022 15:18:18,US,512,1626552462,Q2,After Q2,
2/15/2022 15:24:10,EU,256,1626872214,Q1,Q2,
2/15/2022 15:28:33,EU,512,1628328066,After Q2,After Q2,
2/15/2022 15:33:20,US,64,1626455891,December,Q1,
2/15/2022 15:34:00,UK,256,1633793286,Q2,After Q2,
2/15/2022 15:34:57,US,512,1626455661,Q1,Q2,
2/15/2022 15:41:25,UK,512,1626463740,Q2,After Q2,
2/15/2022 15:42:14,US,512,1626507900,Q2,After Q2,
2/15/2022 15:50:19,EU,256,1626455689,December,Q1,
2/15/2022 16:12:25,US,512,1631614329,After Q2,After Q2,
2/15/2022 16:14:32,US,256,1626459131,Q1,Q2,
2/15/2022 16:16:37,US,64,1626462336,Q2,Q2,
2/15/2022 16:27:37,EU,512,1626862019,Q1,Q2,
2/15/2022 16:40:15,EU,256,1626456332,Q2,Q1,
2/15/2022 17:06:29,US,512,1626445029,Q1,Q2,
2/15/2022 17:10:20,EU,512,1626461144,Q1,Q2,
2/15/2022 17:25:33,US,512,1626459122,Q1,Q2,
2/15/2022 17:26:15,US,64,1626550273,Q2,After Q2,
2/15/2022 17:26:45,US,256,1626454800,After Q2,After Q2,
2/15/2022 17:29:35,US,64,1626466147,Q2,Q2,
2/15/2022 17:44:17,US,512,1626456524,Q1,Q2,
2/15/2022 17:46:24,US,512,1626454800,December,Q1,1626454800
2/15/2022 17:49:50,US,256,1640701408,After Q2,After Q2,
2/15/2022 17:55:09,EU,64,1632783480,Q2,After Q2,
2/15/2022 18:03:10,US,512,1626456520,December,Q2,
2/15/2022 18:13:14,UK,64,1629798153,,After Q2,
2/15/2022 18:17:09,UK,512,1629902428,After Q2,After Q2,
2/15/2022 18:48:03,EU,512,1626556047,Q1,Q2,
2/15/2022 18:59:55,EU,512,1626458170,December,Q2,
2/15/2022 19:04:54,EU,256,1626822000,Q1,Q2,
2/15/2022 19:12:42,EU,256,1626640457,Q1,Q2,
2/15/2022 19:15:19,US,256,1630803227,Q2,After Q2,
2/15/2022 19:22:15,US,256,1613471777,Q1,Q2,
2/15/2022 19:24:37,US,256,1626470208,Q1,Q2,
2/15/2022 19:25:54,US,256,1626729838,After Q2,After Q2,
2/15/2022 19:44:05,US,64,1626967320,Q2,After Q2,
2/15/2022 20:05:55,US,256,1626457653,Q2,Q2,
2/15/2022 20:07:18,US,64,1626719150,Q2,After Q2,
2/15/2022 20:13:07,US,512,1629580500,Q2,After Q2,
2/15/2022 20:32:41,US,512,1626475110,Q1,After Q2,
2/15/2022 20:40:54,US,512,1627185708,After Q2,After Q2,
2/15/2022 20:51:15,US,512,1626464271,Q2,After Q2,
2/15/2022 20:56:23,EU,512,1632606844,Q2,After Q2,
2/15/2022 21:04:34,US,256,1626468300,Q1,Q2,
2/15/2022 21:09:28,US,256,1626470943,Q2,Q2,
2/15/2022 21:25:36,US,512,1626456519,After Q2,Q2,
2/15/2022 21:29:39,US,512,1626454969,After Q2,After Q2,
2/15/2022 22:25:25,US,256,1626480791,Q2,After Q2,
2/15/2022 22:35:16,US,512,1626459376,Q1,Q2,
2/15/2022 22:41:41,US,512,1626456148,Q1,Q2,
2/15/2022 23:52:41,UK,64,1634502236,After Q2,After Q2,
2/16/2022 0:42:37,US,256,1626455223,December,Q1,
2/16/2022 0:55:05,US,512,1644994448,After Q2,After Q2,
2/16/2022 2:49:06,EU,256,1644335961,After Q2,After Q2,
2/16/2022 3:47:08,US,256,1627037268,Q2,Q2,
2/16/2022 4:29:15,EU,512,1634976858,After Q2,After Q2,
2/16/2022 5:37:20,EU,512,1626530038,December,Q1,
2/16/2022 6:02:45,EU,512,1635065951,After Q2,Q2,
2/16/2022 7:22:14,US,256,1626518982,Q2,After Q2,
2/16/2022 7:22:14,EU,256,1627207578,Q2,After Q2,
2/16/2022 7:26:00,US,512,1626472636,After Q2,After Q2,
2/16/2022 7:28:53,UK,512,1626462615,Q2,After Q2,
2/16/2022 7:33:10,EU,512,1637518695,After Q2,After Q2,
2/16/2022 7:33:30,UK,256,1626456157,Q1,Q2,
2/16/2022 7:39:43,EU,256,1626455919,December,Q1,
2/16/2022 7:40:46,EU,256,1626456660,Q1,Q1,
2/16/2022 7:41:40,US,512,1627483570,Q2,After Q2,
2/16/2022 7:41:49,US,512,1626457292,Q1,Q2,
2/16/2022 7:43:12,US,64,1626463285,Q1,Q2,
2/16/2022 7:45:08,EU,256,1626730282,Q1,Q2,
2/16/2022 7:50:39,US,512,1626454991,December,Q1,
2/16/2022 7:51:34,UK,256,1628339740,Q2,After Q2,
2/16/2022 7:52:01,UK,64,1626653291,Q1,Q2,
2/16/2022 7:56:48,US,256,1626449040,Q2,After Q2,
2/16/2022 8:06:10,UK,256,1629885960,After Q2,After Q2,
2/16/2022 8:06:56,UK,512,1626456340,Q2,Q2,
2/16/2022 8:16:16,US,256,1626629520,Q2,After Q2,
2/16/2022 8:18:14,US,512,1626459415,Q2,After Q2,
2/16/2022 8:18:55,EU,256,1626507067,Q2,Q2,
2/16/2022 8:23:37,US,512,1626472800,Q2,After Q2,
2/16/2022 8:25:09,US,512,1630281599,After Q2,After Q2,
2/16/2022 8:27:24,EU,512,1626463273,Q1,Q2,
2/16/2022 8:28:48,US,256,1626459119,Q2,Q2,
2/16/2022 8:29:17,US,512,1626455254,Q2,Q2,
2/16/2022 8:30:43,US,64,1626456300,After Q2,Q2,
2/16/2022 8:38:35,EU,256,1626460480,Q1,Q2,
2/16/2022 8:42:02,US,512,1626455606,Q1,Q2,
2/16/2022 8:42:24,US,512,1644321653,After Q2,After Q2,
2/16/2022 8:43:59,US,512,1626455233,Q1,Q1,
2/16/2022 8:47:24,EU,512,1626455898,Q1,Q1,
2/16/2022 8:48:21,EU,256,1638112971,After Q2,After Q2,
2/16/2022 8:59:34,EU,512,1626455353,December,Q1,
2/16/2022 9:09:39,EU,512,1626456318,December,Q1,
2/16/2022 9:10:16,EU,512,1636804069,After Q2,After Q2,
2/16/2022 9:10:23,EU,512,1626501460,Q2,Q2,
2/16/2022 9:12:35,UK,256,1626458354,Q1,Q2,
2/16/2022 9:20:35,UK,256,1628354991,After Q2,After Q2,
2/16/2022 9:20:36,US,512,1626456609,Q2,Q2,
2/16/2022 9:28:29,US,512,1626455991,Q1,Q2,
2/16/2022 9:28:46,EU,256,1644273994,After Q2,After Q2,
2/16/2022 9:31:52,US,512,1626458956,Q1,Q2,
2/16/2022 9:32:17,US,256,1633620664,After Q2,After Q2,
2/16/2022 9:35:15,EU,512,1630783153,After Q2,After Q2,
2/16/2022 9:48:13,EU,512,1626454975,December,Q1,
2/16/2022 9:50:10,US,512,1626650940,Q2,After Q2,
2/16/2022 9:53:56,US,512,1627174937,Q2,After Q2,
2/16/2022 9:54:01,US,512,1626455535,Q1,Q2,
2/16/2022 10:00:16,US,512,1634665740,Q1,Q2,
2/16/2022 10:05:35,US,256,1626514647,Q2,After Q2,
2/16/2022 10:13:18,US,512,1629376440,After Q2,After Q2,
2/16/2022 10:15:23,US,512,1634604360,After Q2,After Q2,
2/16/2022 10:21:23,EU,256,1626454985,,Q1,
2/16/2022 10:27:01,EU,512,1626454969,,Q2,
2/16/2022 10:32:13,EU,512,1633022524,,After Q2,
2/16/2022 10:41:31,EU,512,1626457859,Q1,Q2,
2/16/2022 10:53:55,EU,512,1626454888,December,Q1,
2/16/2022 11:19:42,US,512,1637190120,After Q2,After Q2,
2/16/2022 11:32:58,US,512,1626465269,After Q2,After Q2,
2/16/2022 11:45:32,EU,512,1644947434,Q2,After Q2,
2/16/2022 11:55:08,US,512,1626459060,Q1,Q2,
2/16/2022 11:58:15,US,256,1626550213,Q2,After Q2,
2/16/2022 12:04:48,EU,512,1626454981,December,Q1,
2/16/2022 12:47:48,EU,512,1626521164,Q2,Q2,
2/16/2022 12:55:42,US,512,1626457644,Q1,Q2,
2/16/2022 13:14:25,US,512,1644901200,After Q2,After Q2,
2/16/2022 13:21:57,US,256,1631508328,Q1,After Q2,
2/16/2022 13:24:12,US,512,1626469424,After Q2,After Q2,
2/16/2022 14:29:39,US,512,1627597260,After Q2,After Q2,
2/16/2022 14:46:57,US,512,1626457296,Q1,Q2,
2/16/2022 14:50:46,US,256,1620212150,Q1,Q2,
2/16/2022 15:10:48,EU,512,1626457278,,Q2,
2/16/2022 16:17:07,US,512,1626466086,Q1,After Q2,
2/16/2022 16:27:14,US,512,1626456145,Q2,Q2,
2/16/2022 16:58:20,EU,512,1626482460,Q1,Q2,
2/16/2022 16:58:33,UK,64,1626539571,December,After Q2,
2/16/2022 17:42:32,US,256,1626546884,After Q2,After Q2,
2/16/2022 18:25:47,US,512,1626455985,Q1,Q2,
2/16/2022 18:27:44,US,256,1626464709,Q2,Q2,
2/16/2022 19:02:15,US,512,1626454814,December,Q1,
2/16/2022 19:02:34,EU,256,1626455566,December,Q1,
2/16/2022 19:53:44,US,256,1626528165,Q1,Q2,
2/16/2022 20:06:00,EU,512,1626796840,Q2,After Q2,
2/16/2022 20:13:18,US,512,1626455995,Q1,Q2,
2/16/2022 20:16:00,US,512,1626480180,Q1,Q2,
2/16/2022 20:17:27,US,512,1644372968,After Q2,After Q2,
2/16/2022 20:54:36,US,256,1635375816,After Q2,After Q2,
2/16/2022 20:59:07,US,256,1626455520,Q1,Q2,
2/16/2022 21:15:13,US,256,1643486943,After Q2,After Q2,
2/16/2022 21:51:46,EU,512,1635536233,After Q2,After Q2,
2/16/2022 21:58:24,EU,256,1644609911,After Q2,After Q2,
2/16/2022 22:36:31,US,512,1626465365,,After Q2,
2/16/2022 23:16:29,US,256,1626488664,Q2,After Q2,
2/16/2022 23:24:01,US,256,1626455780,Q2,Q2,
2/16/2022 23:31:12,US,64,1642475644,After Q2,After Q2,
2/16/2022 23:58:19,US,256,1632784248,After Q2,After Q2,
2/17/2022 0:40:59,US,512,1644768821,After Q2,After Q2,
2/17/2022 0:51:03,US,512,1657991220,December,Q1,1657991220
2/17/2022 0:54:12,EU,64,1643972146,After Q2,After Q2,
2/17/2022 1:08:13,US,256,1626456519,Q1,Q2,
2/17/2022 1:37:33,US,256,1626462114,Q2,Q2,
2/17/2022 2:00:57,US,512,1626458738,Q1,Q2,
2/17/2022 2:38:05,EU,256,1636575952,After Q2,After Q2,
2/17/2022 3:15:56,EU,256,1632285722,After Q2,After Q2,
2/17/2022 3:34:13,US,512,1626482547,Q1,After Q2,
2/17/2022 3:37:36,US,512,1626458063,Q2,Q2,
2/17/2022 5:37:11,EU,512,1626458460,December,Q1,
2/17/2022 7:28:39,US,256,1626728649,Q2,After Q2,
2/17/2022 7:56:31,US,256,1626478289,Q1,Q2,
2/17/2022 9:50:22,US,256,1626455245,December,Q1,
2/17/2022 9:52:31,US,256,1626462824,Q1,Q2,
2/17/2022 9:58:10,EU,512,1626458065,Q1,Q2,
2/17/2022 10:04:18,US,512,1626461118,Q2,After Q2,
2/17/2022 10:16:09,EU,512,1626600366,Q1,Q2,
2/17/2022 10:33:38,US,256,1626912000,After Q2,After Q2,
2/17/2022 10:37:10,US,256,1626455479,Q1,Q1,
2/17/2022 10:44:14,US,256,1626462913,Q2,Q2,
2/17/2022 11:07:37,UK,256,1626894991,Q2,After Q2,
2/17/2022 11:19:32,US,256,1635093030,After Q2,After Q2,
2/17/2022 11:20:47,EU,512,1626455577,Q1,Q2,
2/17/2022 11:56:20,US,512,1628459315,Q2,After Q2,
2/17/2022 12:49:53,UK,512,1626456187,Q1,Q2,
2/17/2022 13:00:44,UK,64,1626459650,Q1,Q1,
2/17/2022 13:02:04,US,256,1626456516,Q1,Q2,
2/17/2022 13:09:11,UK,512,1626458790,Q2,After Q2,
2/17/2022 13:39:52,US,256,1626547120,Q2,After Q2,
2/17/2022 14:01:53,US,512,1626589720,,After Q2,
2/17/2022 14:13:24,US,64,1626457057,Q1,Q2,
2/17/2022 14:37:08,UK,64,1626603773,Q2,Q2,
2/17/2022 15:01:08,US,256,1626457287,Q1,Q2,
2/17/2022 15:21:28,US,512,1631850547,After Q2,After Q2,
2/17/2022 15:26:23,US,256,1645046496,After Q2,After Q2,
2/17/2022 15:57:33,US,512,1626455069,December,Q1,
2/17/2022 16:24:37,US,64,1626476686,Q1,Q2,
2/17/2022 16:29:36,EU,256,1626472049,Q1,Q2,
2/17/2022 17:03:50,US,256,1641937029,After Q2,After Q2,
2/17/2022 17:31:57,US,512,1626455592,Q1,Q2,
2/17/2022 17:48:05,US,512,1626999127,After Q2,After Q2,
2/17/2022 17:52:25,UK,512,1626456340,Q1,Q2,
2/17/2022 19:14:26,US,512,1626528233,After Q2,After Q2,
2/17/2022 19:15:34,US,512,1629432281,After Q2,After Q2,
2/17/2022 19:22:40,US,512,1626455254,Q2,Q2,
2/17/2022 22:30:55,US,64,1626816376,December,After Q2,
2/17/2022 22:40:40,US,64,1628178724,After Q2,After Q2,
2/17/2022 23:02:04,US,512,1626560533,Q2,After Q2,
2/17/2022 23:24:58,US,512,1626455562,Q1,Q2,
2/18/2022 0:35:12,US,256,1634264700,Q2,Q2,
2/18/2022 0:41:50,US,256,1627702969,After Q2,After Q2,
2/18/2022 4:25:06,EU,256,1626455569,December,Q1,
2/18/2022 4:42:37,US,512,1627067696,Q2,After Q2,
2/18/2022 4:48:44,US,64,1627056893,After Q2,After Q2,
2/18/2022 7:29:53,EU,256,1626468060,Q1,Q2,
2/18/2022 9:47:50,EU,64,1626554069,Q1,Q2,
2/18/2022 10:06:17,US,256,1627085413,,After Q2,
2/18/2022 11:19:39,EU,512,1628359627,Q1,After Q2,
2/18/2022 11:48:51,US,64,1626702544,Q2,After Q2,
2/18/2022 11:56:02,EU,256,1626459395,Q1,Q2,
2/18/2022 11:59:54,UK,256,1626459370,Q2,Q2,
2/18/2022 12:17:40,US,512,1626456113,December,Q2,
2/18/2022 12:21:15,EU,512,1631987022,December,Q1,
2/18/2022 12:28:24,UK,512,1626468306,After Q2,After Q2,
2/18/2022 12:39:00,UK,256,1626455517,Q1,Q2,
2/18/2022 12:54:33,US,64,1626460536,Q2,Q2,
2/18/2022 13:26:00,US,256,1626459893,Q2,Q2,
2/18/2022 13:27:18,US,512,1626459416,Q2,After Q2,
2/18/2022 13:45:59,US,512,1626456121,December,Q2,
2/18/2022 13:59:59,EU,512,1626457814,Q1,Q2,
2/18/2022 14:08:56,EU,256,1630019374,December,Q1,
2/18/2022 14:11:56,UK,256,1645214928,After Q2,After Q2,
2/18/2022 14:23:35,US,256,1626495305,Q2,Q2,
2/18/2022 14:26:09,UK,512,1643274223,After Q2,After Q2,
2/18/2022 15:06:04,US,512,1626581346,Q2,After Q2,
2/18/2022 15:23:40,EU,256,1627077444,,Q2,
2/18/2022 15:25:27,EU,512,1626456513,,Q2,
2/18/2022 15:45:05,US,256,1626456166,December,Q2,
2/18/2022 15:49:07,US,512,1626463742,After Q2,After Q2,
2/18/2022 15:58:18,US,64,1626462605,Q2,Q2,
2/18/2022 16:31:50,UK,512,1626483576,Q2,After Q2,
2/18/2022 16:35:26,EU,512,1628267333,After Q2,After Q2,
2/18/2022 17:00:12,UK,256,1626455193,December,Q1,
2/18/2022 17:47:11,US,256,1626662078,Q2,After Q2,
2/18/2022 18:26:52,US,512,1627156620,After Q2,After Q2,
2/18/2022 18:36:30,US,512,1626456966,Q1,Q2,
2/18/2022 18:40:14,UK,256,1626639894,After Q2,After Q2,
2/18/2022 19:04:14,US,64,1626498780,Q2,After Q2,
2/18/2022 19:53:39,US,512,1626457293,Q1,Q2,
2/18/2022 20:13:52,US,256,1626458340,Q1,Q2,
2/18/2022 20:42:50,EU,512,1626863700,Q1,Q2,
2/18/2022 20:50:35,US,256,1626455627,Q1,Q2,
2/18/2022 21:18:45,US,512,1626454823,December,Q1,
2/18/2022 21:59:07,US,64,1626573556,After Q2,After Q2,
2/18/2022 22:25:06,US,512,1641772800,After Q2,After Q2,
2/18/2022 22:41:32,EU,64,1626476416,December,Q1,
2/18/2022 22:42:09,EU,512,1626460558,Q1,Q2,
2/18/2022 22:51:55,US,512,1626464028,Q2,After Q2,
2/18/2022 23:10:42,US,64,1628371342,After Q2,After Q2,
2/18/2022 23:31:21,US,256,1626519480,Q2,After Q2,
2/19/2022 1:50:32,EU,512,1626603953,Q1,Q2,
2/19/2022 2:30:51,US,64,1626716549,After Q2,After Q2,
2/19/2022 3:29:38,US,256,1626487652,After Q2,After Q2,
2/19/2022 3:48:55,EU,512,1626470640,Q2,Q2,
2/19/2022 4:17:16,US,256,1626455894,Q1,Q2,
2/19/2022 5:03:03,US,256,1626466021,Q1,Q2,
2/19/2022 6:23:33,EU,512,1627511159,Q2,After Q2,
2/19/2022 6:29:54,UK,256,1643496075,After Q2,After Q2,
2/19/2022 6:44:26,EU,512,1626979201,Q1,Q2,
2/19/2022 7:00:23,US,256,1626459141,Q2,Q2,
2/19/2022 7:03:29,US,64,1626480445,Q2,Q2,
2/19/2022 8:37:28,US,512,1626733451,Q2,After Q2,
2/19/2022 10:04:33,US,512,1635651922,After Q2,After Q2,
2/19/2022 10:13:56,US,256,1626517740,After Q2,After Q2,
2/19/2022 11:52:14,EU,512,1626463788,Q1,Q2,
2/19/2022 12:37:57,EU,64,1627230829,Q2,After Q2,
2/19/2022 13:43:58,US,256,1636550640,Q2,After Q2,
2/19/2022 13:52:17,EU,512,1626554852,Q1,Q2,
2/19/2022 14:10:37,UK,256,1626457283,Q2,Q2,
2/19/2022 14:14:17,US,512,1626466162,Q1,After Q2,
2/19/2022 15:13:56,US,512,1626527452,Q2,After Q2,
2/19/2022 15:51:19,EU,512,1626471257,,Q2,
2/19/2022 17:17:28,US,64,1626463737,Q1,Q2,
2/19/2022 17:17:34,US,512,1626455907,December,Q2,
2/19/2022 18:21:25,EU,512,1626470198,Q1,Q2,
2/19/2022 18:44:08,US,512,1629861720,Q2,After Q2,
2/19/2022 18:50:17,US,512,1626468691,Q2,After Q2,
2/19/2022 20:24:53,US,512,1626461635,Q2,After Q2,
2/19/2022 21:51:36,US,512,1645285715,After Q2,After Q2,
2/19/2022 22:04:25,US,512,1623866749,Q1,Q2,
2/19/2022 23:11:11,US,512,1626458384,Q1,Q2,
2/20/2022 1:19:49,US,512,1626455237,Q1,Q2,
2/20/2022 2:14:39,US,512,1626457800,Q1,Q2,
2/20/2022 2:41:10,EU,256,1626460424,Q1,Q2,
2/20/2022 4:11:09,EU,256,1628765584,Q2,Q2,
2/20/2022 4:19:20,US,256,1626481594,Q2,After Q2,
2/20/2022 5:36:11,EU,512,1626500383,Q1,Q2,
2/20/2022 5:40:24,EU,512,1645223254,After Q2,After Q2,
2/20/2022 6:28:31,EU,256,1626474080,Q1,Q2,
2/20/2022 8:36:18,EU,64,1626523116,Q1,Q2,
2/20/2022 10:27:12,US,256,1626455255,December,Q1,
2/20/2022 10:48:37,EU,256,1626459060,Q1,Q2,
2/20/2022 12:53:47,US,64,1645241237,After Q2,After Q2,
2/20/2022 13:02:53,EU,512,1626459426,Q1,Q2,
2/20/2022 16:34:02,US,512,1626457295,December,Q2,
2/20/2022 18:30:05,US,512,1626462818,Q2,After Q2,
2/20/2022 20:00:00,US,256,1626455127,December,Q1,
2/20/2022 22:12:01,US,256,1626508906,After Q2,After Q2,
2/20/2022 22:58:17,US,256,1641504434,Q2,Q2,
2/20/2022 23:28:58,US,256,1626455229,December,Q1,
2/21/2022 0:00:19,US,64,1627360774,Q2,After Q2,
2/21/2022 4:25:55,EU,512,1626764184,Q1,Q2,
2/21/2022 7:13:06,EU,512,1626455534,December,Q1,
2/21/2022 7:52:48,UK,512,1643274563,After Q2,After Q2,
2/21/2022 8:07:15,EU,256,1645031416,After Q2,After Q2,
2/21/2022 8:31:05,UK,512,1626862416,Q1,Q2,
2/21/2022 10:05:04,US,256,1626456635,Q1,Q2,
2/21/2022 10:29:49,UK,256,1626455249,Q1,Q1,
2/21/2022 10:54:23,US,512,1632016159,Q2,After Q2,
2/21/2022 11:04:00,EU,512,1626455083,December,Q1,
2/21/2022 12:07:14,US,256,1626475154,Q1,Q2,
2/21/2022 12:29:20,US,512,1626454845,Q1,Q1,
2/21/2022 13:07:26,US,512,1626456008,Q1,Q2,
2/21/2022 13:30:03,US,64,1626462818,Q1,Q2,
2/21/2022 13:40:28,US,256,1626462553,Q2,Q2,
2/21/2022 14:08:50,US,512,1633715719,Q2,After Q2,
2/21/2022 14:52:02,EU,512,1626455383,December,Q1,
2/21/2022 15:19:07,EU,512,1644601406,Q2,,
2/21/2022 15:19:35,US,512,1626729043,Q2,After Q2,
2/21/2022 15:56:28,US,512,1626464510,Q2,After Q2,
2/21/2022 16:36:59,US,64,1626461133,Q1,Q2,
2/21/2022 16:44:10,US,256,1626462807,Q1,Q2,
2/21/2022 17:52:00,US,512,1626901900,After Q2,After Q2,
2/21/2022 18:38:17,US,256,1626668983,Q2,After Q2,
2/21/2022 19:06:54,US,512,1626579687,Q2,After Q2,
2/22/2022 3:05:42,EU,512,1626461025,Q1,Q2,
2/22/2022 3:20:41,EU,256,1626456997,Q1,Q1,
2/22/2022 7:08:33,EU,64,1645534660,After Q2,After Q2,
2/22/2022 9:31:59,US,256,1643255986,After Q2,After Q2,
2/22/2022 9:57:21,EU,64,1644267406,After Q2,After Q2,
2/22/2022 10:20:17,EU,512,1626843762,Q1,Q2,
2/22/2022 10:22:11,US,256,1626455594,Q1,Q1,
2/22/2022 10:55:03,US,256,1626876330,Q2,After Q2,
2/22/2022 14:24:53,US,256,1626608460,Q2,After Q2,
2/22/2022 15:40:26,US,512,1636654980,Q2,After Q2,
2/22/2022 22:57:33,US,256,1626570041,Q2,After Q2,
2/23/2022 1:01:47,US,512,1644942540,After Q2,After Q2,
2/23/2022 2:57:55,US,256,1626457633,Q1,Q2,
2/23/2022 5:47:02,EU,512,1642528188,After Q2,After Q2,
2/23/2022 9:40:06,UK,512,1626458460,Q1,Q1,
2/23/2022 9:40:51,US,256,1626456717,Q1,Q2,
2/23/2022 9:43:13,UK,256,1626555448,Q2,After Q2,
2/23/2022 10:23:29,US,512,1626512823,December,After Q2,
2/23/2022 11:35:14,EU,512,1630873483,After Q2,After Q2,
2/23/2022 11:42:24,US,256,1626454936,December,Q1,
2/23/2022 13:09:01,US,256,1626455896,Q1,Q2,
2/23/2022 13:38:45,US,256,1626455748,Q1,Q2,
2/23/2022 15:03:17,UK,256,1626466680,Q1,Q2,
2/23/2022 15:37:58,US,512,1641670585,After Q2,After Q2,
2/23/2022 16:07:21,EU,256,1626632884,Q1,Q2,
2/24/2022 1:47:55,US,512,1633715759,After Q2,After Q2,
2/24/2022 3:41:01,UK,256,1626456177,Q1,Q2,
2/24/2022 5:14:25,UK,512,1628299354,Q2,After Q2,
